Table name,State,District,Area Name,Age-group,Birth place ,Total Persons,Total Males,Total Females,Rural Persons,Rural Males,Rural Females,Urban Persons,Urban Males,Urban Females
D0201A,07,090,North West,35-59 years,Madhya Pradesh,"13,464","6,736","6,728","1,376",713,663,"12,088","6,023","6,065"
D0201A,07,090,North West,35-59 years,Gujarat,"2,276",953,"1,323",31,17,14,"2,245",936,"1,309"
D0201A,07,090,North West,35-59 years,Daman & Diu,1,0,1,0,0,0,1,0,1
D0201A,07,090,North West,35-59 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,35-59 years,Maharashtra,"3,880","1,575","2,305",161,102,59,"3,719","1,473","2,246"
D0201A,07,090,North West,35-59 years,Andhra Pradesh,840,405,435,31,18,13,809,387,422
D0201A,07,090,North West,35-59 years,Karnataka,507,236,271,10,6,4,497,230,267
D0201A,07,090,North West,35-59 years,Goa,33,13,20,1,0,1,32,13,19
D0201A,07,090,North West,35-59 years,Lakshadweep,30,23,7,8,6,2,22,17,5
D0201A,07,090,North West,35-59 years,Kerala,"2,796","1,392","1,404",11,6,5,"2,785","1,386","1,399"
D0201A,07,090,North West,35-59 years,Tamil Nadu,"2,834","1,391","1,443",25,12,13,"2,809","1,379","1,430"
D0201A,07,090,North West,35-59 years,Puducherry,18,9,9,0,0,0,18,9,9
D0201A,07,090,North West,35-59 years,Andaman & Nicobar Islands,17,10,7,4,3,1,13,7,6
D0201A,07,090,North West,35-59 years,Born Outside India,"3,965","2,126","1,839",202,105,97,"3,763","2,021","1,742"
D0201A,07,090,North West,35-59 years,Unclassifiable,580,240,340,50,24,26,530,216,314
D0201A,07,090,North West,60+,Total Population,"247,428","125,400","122,028","13,419","6,694","6,725","234,009","118,706","115,303"
D0201A,07,090,North West,60+,Born within India,"213,549","108,062","105,487","13,241","6,596","6,645","200,308","101,466","98,842"
D0201A,07,090,North West,60+,Within the state of enumeration,"72,517","39,053","33,464","7,011","4,777","2,234","65,506","34,276","31,230"
D0201A,07,090,North West,60+,Born in the place of enumeration,"67,041","37,355","29,686","5,860","4,660","1,200","61,181","32,695","28,486"
D0201A,07,090,North West,60+,Born elsewhere in the district of enumeration,"5,476","1,698","3,778","1,151",117,"1,034","4,325","1,581","2,744"
D0201A,07,090,North West,60+,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,60+,States in India beyond the state of enumeration,"141,032","69,009","72,023","6,230","1,819","4,411","134,802","67,190","67,612"
D0201A,07,090,North West,60+,Jammu & Kashmir,"1,294",609,685,19,9,10,"1,275",600,675
D0201A,07,090,North West,60+,Himachal Pradesh,"2,115","1,087","1,028",17,9,8,"2,098","1,078","1,020"
D0201A,07,090,North West,60+,Punjab,"13,728","6,930","6,798",150,70,80,"13,578","6,860","6,718"
D0201A,07,090,North West,60+,Chandigarh,56,18,38,3,1,2,53,17,36
D0201A,07,090,North West,60+,Uttarakhand,"4,431","2,255","2,176",92,47,45,"4,339","2,208","2,131"
D0201A,07,090,North West,60+,Haryana,"33,726","13,728","19,998","2,839",233,"2,606","30,887","13,495","17,392"
D0201A,07,090,North West,60+,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,60+,Rajasthan,"10,475","5,156","5,319",229,100,129,"10,246","5,056","5,190"
D0201A,07,090,North West,60+,Uttar Pradesh,"54,092","28,082","26,010","1,832",795,"1,037","52,260","27,287","24,973"
D0201A,07,090,North West,60+,Bihar,"11,997","6,895","5,102",552,330,222,"11,445","6,565","4,880"
D0201A,07,090,North West,60+,Sikkim,5,1,4,0,0,0,5,1,4
D0201A,07,090,North West,60+,Arunachal Pradesh,1,0,1,0,0,0,1,0,1
D0201A,07,090,North West,60+,Nagaland,3,1,2,0,0,0,3,1,2
D0201A,07,090,North West,60+,Manipur,7,5,2,0,0,0,7,5,2
D0201A,07,090,North West,60+,Mizoram,3,1,2,0,0,0,3,1,2
D0201A,07,090,North West,60+,Tripura,9,5,4,1,0,1,8,5,3
D0201A,07,090,North West,60+,Meghalaya,10,4,6,0,0,0,10,4,6
D0201A,07,090,North West,60+,Assam,208,95,113,7,2,5,201,93,108
D0201A,07,090,North West,60+,West Bengal,"2,390","1,084","1,306",245,94,151,"2,145",990,"1,155"
D0201A,07,090,North West,60+,Jharkhand,410,203,207,27,11,16,383,192,191
D0201A,07,090,North West,60+,Odisha,180,84,96,8,3,5,172,81,91
D0201A,07,090,North West,60+,Chhattisgarh,95,43,52,9,5,4,86,38,48
D0201A,07,090,North West,60+,Madhya Pradesh,"2,373","1,171","1,202",175,102,73,"2,198","1,069","1,129"
D0201A,07,090,North West,60+,Gujarat,776,342,434,9,4,5,767,338,429
D0201A,07,090,North West,60+,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,60+,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,60+,Maharashtra,878,369,509,12,3,9,866,366,500
D0201A,07,090,North West,60+,Andhra Pradesh,183,83,100,1,0,1,182,83,99
D0201A,07,090,North West,60+,Karnataka,101,45,56,1,0,1,100,45,55
D0201A,07,090,North West,60+,Goa,11,5,6,0,0,0,11,5,6
D0201A,07,090,North West,60+,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,60+,Kerala,456,248,208,0,0,0,456,248,208
D0201A,07,090,North West,60+,Tamil Nadu,"1,007",456,551,2,1,1,"1,005",455,550
D0201A,07,090,North West,60+,Puducherry,9,2,7,0,0,0,9,2,7
D0201A,07,090,North West,60+,Andaman & Nicobar Islands,3,2,1,0,0,0,3,2,1
D0201A,07,090,North West,60+,Born Outside India,"33,626","17,229","16,397",167,93,74,"33,459","17,136","16,323"
D0201A,07,090,North West,60+,Unclassifiable,253,109,144,11,5,6,242,104,138
D0201A,07,090,North West,Age not stated,Total Population,"1,469",803,666,144,79,65,"1,325",724,601
D0201A,07,090,North West,Age not stated,Born within India,"1,445",789,656,144,79,65,"1,301",710,591
D0201A,07,090,North West,Age not stated,Within the state of enumeration,985,557,428,113,70,43,872,487,385
D0201A,07,090,North West,Age not stated,Born in the place of enumeration,949,546,403,104,68,36,845,478,367
D0201A,07,090,North West,Age not stated,Born elsewhere in the district of enumeration,36,11,25,9,2,7,27,9,18
D0201A,07,090,North West,Age not stated,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,States in India beyond the state of enumeration,460,232,228,31,9,22,429,223,206
D0201A,07,090,North West,Age not stated,Jammu & Kashmir,2,2,0,0,0,0,2,2,0
D0201A,07,090,North West,Age not stated,Himachal Pradesh,1,0,1,0,0,0,1,0,1
D0201A,07,090,North West,Age not stated,Punjab,14,5,9,3,2,1,11,3,8
D0201A,07,090,North West,Age not stated,Chandigarh,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Uttarakhand,7,4,3,0,0,0,7,4,3
D0201A,07,090,North West,Age not stated,Haryana,78,26,52,16,2,14,62,24,38
D0201A,07,090,North West,Age not stated,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Rajasthan,20,12,8,3,2,1,17,10,7
D0201A,07,090,North West,Age not stated,Uttar Pradesh,200,107,93,5,2,3,195,105,90
D0201A,07,090,North West,Age not stated,Bihar,101,61,40,2,1,1,99,60,39
D0201A,07,090,North West,Age not stated,Sikkim,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Arunachal Pradesh,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Nagaland,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Manipur,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Mizoram,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Tripura,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Meghalaya,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Assam,1,0,1,1,0,1,0,0,0
D0201A,07,090,North West,Age not stated,West Bengal,15,5,10,1,0,1,14,5,9
D0201A,07,090,North West,Age not stated,Jharkhand,3,2,1,0,0,0,3,2,1
D0201A,07,090,North West,Age not stated,Odisha,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Chhattisgarh,1,0,1,0,0,0,1,0,1
D0201A,07,090,North West,Age not stated,Madhya Pradesh,6,3,3,0,0,0,6,3,3
D0201A,07,090,North West,Age not stated,Gujarat,2,1,1,0,0,0,2,1,1
D0201A,07,090,North West,Age not stated,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Maharashtra,4,1,3,0,0,0,4,1,3
D0201A,07,090,North West,Age not stated,Andhra Pradesh,1,1,0,0,0,0,1,1,0
D0201A,07,090,North West,Age not stated,Karnataka,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Goa,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Kerala,2,1,1,0,0,0,2,1,1
D0201A,07,090,North West,Age not stated,Tamil Nadu,2,1,1,0,0,0,2,1,1
D0201A,07,090,North West,Age not stated,Puducherry,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Andaman & Nicobar Islands,0,0,0,0,0,0,0,0,0
D0201A,07,090,North West,Age not stated,Born Outside India,15,6,9,0,0,0,15,6,9
D0201A,07,090,North West,Age not stated,Unclassifiable,9,8,1,0,0,0,9,8,1
D0201A,07,091,North,All ages,Total Population,"887,978","475,002","412,976","17,746","9,546","8,200","870,232","465,456","404,776"
D0201A,07,091,North,All ages,Born within India,"878,153","469,806","408,347","17,649","9,505","8,144","860,504","460,301","400,203"
D0201A,07,091,North,All ages,Within the state of enumeration,"607,629","329,158","278,471","10,237","5,960","4,277","597,392","323,198","274,194"
D0201A,07,091,North,All ages,Born in the place of enumeration,"586,946","318,827","268,119","9,857","5,777","4,080","577,089","313,050","264,039"
D0201A,07,091,North,All ages,Born elsewhere in the district of enumeration,"20,683","10,331","10,352",380,183,197,"20,303","10,148","10,155"
D0201A,07,091,North,All ages,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,All ages,States in India beyond the state of enumeration,"270,524","140,648","129,876","7,412","3,545","3,867","263,112","137,103","126,009"
D0201A,07,091,North,All ages,Jammu & Kashmir,"1,009",511,498,12,6,6,997,505,492
D0201A,07,091,North,All ages,Himachal Pradesh,"5,715","3,032","2,683",229,130,99,"5,486","2,902","2,584"
D0201A,07,091,North,All ages,Punjab,"8,676","3,717","4,959",39,16,23,"8,637","3,701","4,936"
D0201A,07,091,North,All ages,Chandigarh,343,107,236,1,1,0,342,106,236
D0201A,07,091,North,All ages,Uttarakhand,"23,359","12,286","11,073","2,352","1,267","1,085","21,007","11,019","9,988"
D0201A,07,091,North,All ages,Haryana,"19,906","7,838","12,068",418,103,315,"19,488","7,735","11,753"
D0201A,07,091,North,All ages,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,All ages,Rajasthan,"12,048","5,910","6,138",81,35,46,"11,967","5,875","6,092"
D0201A,07,091,North,All ages,Uttar Pradesh,"125,208","65,049","60,159","3,044","1,307","1,737","122,164","63,742","58,422"
D0201A,07,091,North,All ages,Bihar,"51,545","31,050","20,495",903,512,391,"50,642","30,538","20,104"
D0201A,07,091,North,All ages,Sikkim,41,21,20,0,0,0,41,21,20
D0201A,07,091,North,All ages,Arunachal Pradesh,18,8,10,0,0,0,18,8,10
D0201A,07,091,North,All ages,Nagaland,53,17,36,1,1,0,52,16,36
D0201A,07,091,North,All ages,Manipur,288,150,138,0,0,0,288,150,138
D0201A,07,091,North,All ages,Mizoram,10,6,4,0,0,0,10,6,4
D0201A,07,091,North,All ages,Tripura,11,6,5,0,0,0,11,6,5
D0201A,07,091,North,All ages,Meghalaya,36,20,16,0,0,0,36,20,16
D0201A,07,091,North,All ages,Assam,739,367,372,6,1,5,733,366,367
D0201A,07,091,North,All ages,West Bengal,"5,676","2,809","2,867",69,28,41,"5,607","2,781","2,826"
D0201A,07,091,North,All ages,Jharkhand,"3,913","2,192","1,721",44,24,20,"3,869","2,168","1,701"
D0201A,07,091,North,All ages,Odisha,843,447,396,3,1,2,840,446,394
D0201A,07,091,North,All ages,Chhattisgarh,451,210,241,18,11,7,433,199,234
D0201A,07,091,North,All ages,Madhya Pradesh,"4,775","2,302","2,473",121,70,51,"4,654","2,232","2,422"
D0201A,07,091,North,All ages,Gujarat,935,401,534,3,1,2,932,400,532
D0201A,07,091,North,All ages,Daman & Diu,2,1,1,0,0,0,2,1,1
D0201A,07,091,North,All ages,Dadra & Nagar Haveli,1,1,0,0,0,0,1,1,0
D0201A,07,091,North,All ages,Maharashtra,"2,114",851,"1,263",59,26,33,"2,055",825,"1,230"
D0201A,07,091,North,All ages,Andhra Pradesh,545,276,269,7,4,3,538,272,266
D0201A,07,091,North,All ages,Karnataka,379,198,181,0,0,0,379,198,181
D0201A,07,091,North,All ages,Goa,32,14,18,1,0,1,31,14,17
D0201A,07,091,North,All ages,Lakshadweep,1,0,1,0,0,0,1,0,1
D0201A,07,091,North,All ages,Kerala,"1,291",588,703,1,1,0,"1,290",587,703
D0201A,07,091,North,All ages,Tamil Nadu,533,251,282,0,0,0,533,251,282
D0201A,07,091,North,All ages,Puducherry,6,2,4,0,0,0,6,2,4
D0201A,07,091,North,All ages,Andaman & Nicobar Islands,22,10,12,0,0,0,22,10,12
D0201A,07,091,North,All ages,Born Outside India,"7,820","4,046","3,774",62,32,30,"7,758","4,014","3,744"
D0201A,07,091,North,All ages,Unclassifiable,"2,005","1,150",855,35,9,26,"1,970","1,141",829
D0201A,07,091,North,0-4 years,Total Population,"70,645","37,522","33,123","1,587",833,754,"69,058","36,689","32,369"
D0201A,07,091,North,0-4 years,Born within India,"70,463","37,419","33,044","1,585",831,754,"68,878","36,588","32,290"
D0201A,07,091,North,0-4 years,Within the state of enumeration,"66,369","35,214","31,155","1,487",773,714,"64,882","34,441","30,441"
D0201A,07,091,North,0-4 years,Born in the place of enumeration,"64,737","34,365","30,372","1,439",743,696,"63,298","33,622","29,676"
D0201A,07,091,North,0-4 years,Born elsewhere in the district of enumeration,"1,632",849,783,48,30,18,"1,584",819,765
D0201A,07,091,North,0-4 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,States in India beyond the state of enumeration,"4,094","2,205","1,889",98,58,40,"3,996","2,147","1,849"
D0201A,07,091,North,0-4 years,Jammu & Kashmir,16,8,8,1,0,1,15,8,7
D0201A,07,091,North,0-4 years,Himachal Pradesh,46,22,24,3,1,2,43,21,22
D0201A,07,091,North,0-4 years,Punjab,55,33,22,1,1,0,54,32,22
D0201A,07,091,North,0-4 years,Chandigarh,3,1,2,0,0,0,3,1,2
D0201A,07,091,North,0-4 years,Uttarakhand,203,113,90,20,12,8,183,101,82
D0201A,07,091,North,0-4 years,Haryana,172,98,74,2,2,0,170,96,74
D0201A,07,091,North,0-4 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Rajasthan,203,117,86,2,2,0,201,115,86
D0201A,07,091,North,0-4 years,Uttar Pradesh,"1,767",946,821,37,21,16,"1,730",925,805
D0201A,07,091,North,0-4 years,Bihar,"1,108",572,536,25,14,11,"1,083",558,525
D0201A,07,091,North,0-4 years,Sikkim,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Arunachal Pradesh,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Nagaland,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Manipur,2,1,1,0,0,0,2,1,1
D0201A,07,091,North,0-4 years,Mizoram,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Tripura,1,0,1,0,0,0,1,0,1
D0201A,07,091,North,0-4 years,Meghalaya,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Assam,13,7,6,0,0,0,13,7,6
D0201A,07,091,North,0-4 years,West Bengal,105,65,40,1,1,0,104,64,40
D0201A,07,091,North,0-4 years,Jharkhand,108,54,54,0,0,0,108,54,54
D0201A,07,091,North,0-4 years,Odisha,19,13,6,0,0,0,19,13,6
D0201A,07,091,North,0-4 years,Chhattisgarh,10,4,6,2,1,1,8,3,5
D0201A,07,091,North,0-4 years,Madhya Pradesh,86,43,43,2,2,0,84,41,43
D0201A,07,091,North,0-4 years,Gujarat,22,14,8,0,0,0,22,14,8
D0201A,07,091,North,0-4 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Dadra & Nagar Haveli,1,1,0,0,0,0,1,1,0
D0201A,07,091,North,0-4 years,Maharashtra,69,42,27,2,1,1,67,41,26
D0201A,07,091,North,0-4 years,Andhra Pradesh,18,13,5,0,0,0,18,13,5
D0201A,07,091,North,0-4 years,Karnataka,18,12,6,0,0,0,18,12,6
D0201A,07,091,North,0-4 years,Goa,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,0-4 years,Kerala,31,16,15,0,0,0,31,16,15
D0201A,07,091,North,0-4 years,Tamil Nadu,16,8,8,0,0,0,16,8,8
D0201A,07,091,North,0-4 years,Puducherry,1,1,0,0,0,0,1,1,0
D0201A,07,091,North,0-4 years,Andaman & Nicobar Islands,1,1,0,0,0,0,1,1,0
D0201A,07,091,North,0-4 years,Born Outside India,48,28,20,0,0,0,48,28,20
D0201A,07,091,North,0-4 years,Unclassifiable,134,75,59,2,2,0,132,73,59
D0201A,07,091,North,5-9 years,Total Population,"79,761","42,918","36,843","1,989","1,091",898,"77,772","41,827","35,945"
D0201A,07,091,North,5-9 years,Born within India,"79,533","42,801","36,732","1,984","1,090",894,"77,549","41,711","35,838"
D0201A,07,091,North,5-9 years,Within the state of enumeration,"71,971","38,613","33,358","1,739",950,789,"70,232","37,663","32,569"
D0201A,07,091,North,5-9 years,Born in the place of enumeration,"69,999","37,551","32,448","1,686",921,765,"68,313","36,630","31,683"
D0201A,07,091,North,5-9 years,Born elsewhere in the district of enumeration,"1,972","1,062",910,53,29,24,"1,919","1,033",886
D0201A,07,091,North,5-9 years,Born in other districts of the state,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,States in India beyond the state of enumeration,"7,562","4,188","3,374",245,140,105,"7,317","4,048","3,269"
D0201A,07,091,North,5-9 years,Jammu & Kashmir,22,17,5,3,1,2,19,16,3
D0201A,07,091,North,5-9 years,Himachal Pradesh,98,58,40,5,4,1,93,54,39
D0201A,07,091,North,5-9 years,Punjab,106,64,42,1,1,0,105,63,42
D0201A,07,091,North,5-9 years,Chandigarh,10,7,3,0,0,0,10,7,3
D0201A,07,091,North,5-9 years,Uttarakhand,569,313,256,54,30,24,515,283,232
D0201A,07,091,North,5-9 years,Haryana,258,141,117,2,2,0,256,139,117
D0201A,07,091,North,5-9 years,NCT of Delhi,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Rajasthan,314,182,132,2,1,1,312,181,131
D0201A,07,091,North,5-9 years,Uttar Pradesh,"3,131","1,725","1,406",93,56,37,"3,038","1,669","1,369"
D0201A,07,091,North,5-9 years,Bihar,"2,294","1,273","1,021",65,38,27,"2,229","1,235",994
D0201A,07,091,North,5-9 years,Sikkim,1,1,0,0,0,0,1,1,0
D0201A,07,091,North,5-9 years,Arunachal Pradesh,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Nagaland,4,1,3,0,0,0,4,1,3
D0201A,07,091,North,5-9 years,Manipur,9,7,2,0,0,0,9,7,2
D0201A,07,091,North,5-9 years,Mizoram,2,0,2,0,0,0,2,0,2
D0201A,07,091,North,5-9 years,Tripura,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Meghalaya,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Assam,12,4,8,0,0,0,12,4,8
D0201A,07,091,North,5-9 years,West Bengal,143,73,70,3,1,2,140,72,68
D0201A,07,091,North,5-9 years,Jharkhand,181,94,87,3,2,1,178,92,86
D0201A,07,091,North,5-9 years,Odisha,25,16,9,0,0,0,25,16,9
D0201A,07,091,North,5-9 years,Chhattisgarh,10,7,3,1,1,0,9,6,3
D0201A,07,091,North,5-9 years,Madhya Pradesh,136,76,60,4,1,3,132,75,57
D0201A,07,091,North,5-9 years,Gujarat,36,22,14,0,0,0,36,22,14
D0201A,07,091,North,5-9 years,Daman & Diu,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Dadra & Nagar Haveli,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Maharashtra,87,44,43,9,2,7,78,42,36
D0201A,07,091,North,5-9 years,Andhra Pradesh,34,15,19,0,0,0,34,15,19
D0201A,07,091,North,5-9 years,Karnataka,19,10,9,0,0,0,19,10,9
D0201A,07,091,North,5-9 years,Goa,2,0,2,0,0,0,2,0,2
D0201A,07,091,North,5-9 years,Lakshadweep,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Kerala,44,26,18,0,0,0,44,26,18
D0201A,07,091,North,5-9 years,Tamil Nadu,13,12,1,0,0,0,13,12,1
D0201A,07,091,North,5-9 years,Puducherry,0,0,0,0,0,0,0,0,0
D0201A,07,091,North,5-9 years,Andaman & Nicobar Islands,2,0,2,0,0,0,2,0,2
D0201A,07,091,North,5-9 years,Born Outside India,66,35,31,0,0,0,66,35,31
D0201A,07,091,North,5-9 years,Unclassifiable,162,82,80,5,1,4,157,81,76
D0201A,07,091,North,10-14 years,Total Population,"86,043","46,487","39,556","2,069","1,207",862,"83,974","45,280","38,694"
D0201A,07,091,North,10-14 years,Born within India,"85,766","46,330","39,436","2,060","1,205",855,"83,706","45,125","38,581"
D0201A,07,091,North,10-14 years,Within the state of enumeration,"75,286","40,236","35,050","1,708",994,714,"73,578","39,242","34,336"
